speaker,season,word,count
A,7,radiologists,1
A,7,experts,1
A,7,unlike,1
A,7,said,1
A,7,bleed,1
A Coach,1,call,1
A Coach,1,ambulance,1
A Coach,1,judge,1
A Coach,1,bleeding,1
A Voice,1,gregg,1
Abbey,7,baby,8
Abbey,7,thing,5
Abbey,7,hold,4
Abbey,7,still,3
Abbey,7,getting,3
Abbey,7,going,3
Abbey,7,take,3
Abbey,7,big,3
Abbey,7,cancer,3
Abbey,7,hours,2
Abbey,7,thought,2
Abbey,7,first,2
Abbey,7,wanted,2
Abbey,7,saying,2
Abbey,7,wrong,2
Abbey,7,least,2
Abbey,7,mean,2
Abbey,7,better,2
Abbey,7,actually,2
Abbey,7,look,2
Abbey,7,gave,2
Abbey,7,one,2
Abbey,7,never,2
Abbey,7,making,2
Abbey,7,daughter,2
Abbey,7,surgery,2
Abbey,7,let,2
Abbey,7,nine,2
Abbey,7,days,2
Abbey,7,risks,2
Abbey,7,want,2
Abbey,7,stupid,1
Abbey,7,labor,1
Abbey,7,dozen,1
Abbey,7,justine,1
Abbey,7,yell,1
Abbey,7,miss,1
Abbey,7,whole,1
Abbey,7,called,1
Abbey,7,yesterday,1
Abbey,7,water,1
Abbey,7,broke,1
Abbey,7,remember,1
Abbey,7,family,1
Abbey,7,comes,1
Abbey,7,sister,1
Abbey,7,aaaaah,1
Abbey,7,aaah,1
Abbey,7,find,1
Abbey,7,happening,1
Abbie,7,mean,1
Abbie,7,skin,1
Abbie,7,cancer,1
Abbie,7,never,1
Abbie,7,outside,1
Abbie,7,keep,1
Abbie,7,giving,1
Abbie,7,blood,1
Abby,6,aah,7
Abby,6,something,3
Abby,6,mom,2
Abby,6,wrong,2
Abby,6,ugh,2
Abby,6,far,1
Abby,6,away,1
Abby,6,stanford,1
Abby,6,side,1
Abby,6,country,1
Abby,6,damon,1
Abby,6,caught,1
Abby,6,throat,1
Abby,6,water,1
Abby,6,cough,1
Abby,6,want,1
Abby,6,disturb,1
Abby,6,anyone,1
Abby,6,little,1
Abby,6,vodka,1
Abby,6,find,1
Abby,6,things,1
Abby,6,dating,1
Abby,6,three,1
Abby,6,years,1
Abby,6,supposed,1
Abby,6,hurt,1
Abby,6,stomach,1
Abby,6,help,1
Abby,6,taking,1
Abby,6,really,1
Abby,6,long,1
Abby,6,time,1
Abby,6,hello,1
Abby,6,still,1
Abby,6,machine,1
Abby,6,aaaaaagh,1
Abby,6,aaaaahhhhh,1
Abby,6,god,1
Abby,6,hold,1
Abby,6,aaaaaaaaaaaahhhhhhhhhhhhhhhh,1
Abby,6,black,1
Abby,6,hole,1
Abby,6,besides,1
Abby,6,fact,1
Abby,6,barely,1
Abby,6,breathe,1
Abby,6,ache,1
Abby,6,good,1
Abby,6,say,1
Abigail,3,mom,3
Abigail,3,pills,2
Abigail,3,tough,1
Abigail,3,tube,1
Abigail,3,going,1
Abigail,3,way,1
Abigail,3,liver,1
Abigail,3,take,1
Abigail,3,remove,1
Abigail,3,thing,1
Abigail,3,head,1
Abigail,3,give,1
Abigail,3,chemo,1
Abigail,3,still,1
Abigail,3,better,1
Abigail,3,hate,1
Abigail,3,normal,1
Abigail,3,grow,1
Abigail,3,fade,1
Abigail,3,background,1
Abigail,3,boring,1
Abigail,3,want,1
Abigail,3,everybody,1
Abigail,3,else,1
Adam,2,hurts,2
Adam,2,wow,1
Adam,2,cool,1
Adam,2,turn,1
Adam,2,lawyers,1
Adam,2,around,1
Adam,2,want,1
Adam,2,keep,1
Adam,2,fun,1
Adam,2,dad,1
Adam,2,best,1
Adam,2,ready,1
Adam,2,god,1
Adam,2,really,1
Adam,2,something,1
Adam,2,pissed,1
Adam,2,pants,1
Adam,2,remember,1
Adam,6,sorry,1
Adam,6,try,1
Adam,6,hold,1
Adams,8,house,39
Adams,8,patient,36
Adams,8,want,23
Adams,8,good,18
Adams,8,back,17
Adams,8,normal,17
Adams,8,symptoms,17
Adams,8,one,17
Adams,8,tell,17
Adams,8,liver,17
Adams,8,even,16
Adams,8,maybe,16
Adams,8,time,16
Adams,8,make,15
Adams,8,blood,15
Adams,8,people,14
Adams,8,look,14
Adams,8,take,14
Adams,8,heart,14
Adams,8,really,13
Adams,8,something,13
Adams,8,thought,13
Adams,8,wrong,12
Adams,8,let,12
Adams,8,also,12
Adams,8,cause,11
Adams,8,guy,11
Adams,8,mom,11
Adams,8,little,10
Adams,8,clean,10
Adams,8,wife,10
Adams,8,explain,10
Adams,8,bleeding,10
Adams,8,start,9
Adams,8,went,9
Adams,8,going,9
Adams,8,without,9
Adams,8,test,9
Adams,8,feel,9
Adams,8,talk,9
Adams,8,getting,9
Adams,8,wanted,9
Adams,8,said,9
Adams,8,syndrome,9
Adams,8,sex,9
Adams,8,clear,9
Adams,8,hours,9
Adams,8,three,9
Adams,8,ago,9
Adams,8,sure,8
Addie,3,head,3
Addie,3,mum,2
Addie,3,want,2
Addie,3,please,2
Addie,3,tell,2
Addie,3,guys,1
Addie,3,wait,1
Addie,3,second,1
Addie,3,feel,1
Addie,3,good,1
Addie,3,really,1
Addie,3,put,1
Addie,3,needle,1
Addie,3,thing,1
Addie,3,eye,1
Addie,3,hang,1
Addie,3,every,1
Addie,3,word,1
Addie,3,hurts,1
Addie,3,relax,1
Addie,3,scared,1
Addie,3,sorry,1
Addie,3,ready,1
Addie,3,long,1
Addie,3,matter,1
Addie,3,hear,1
Addie,3,make,1
Addie,3,difference,1
Addie,3,live,1
Addie,3,longer,1
Addie,3,screwing,1
Addie,3,last,1
Addie,3,hours,1
Addie,3,wont,1
Addie,3,listen,1
Addie,3,smiling,1
Addie,3,dying,1
Addie,3,depressed,1
Addie,3,fix,1
Addie,3,never,1
Addie,3,happy,1
Addie,3,parents,1
Addie,3,blame,1
Addie,3,fault,1
Addie,3,promise,1
Afsoun,7,work,5
Afsoun,7,luca,4
Afsoun,7,every,4
Afsoun,7,brain,3
Afsoun,7,radiation,3
Afsoun,7,time,3
Afsoun,7,things,2
Afsoun,7,new,2
Afsoun,7,feel,2
Afsoun,7,ooh,2
Afsoun,7,please,2
Afsoun,7,thought,2
Afsoun,7,art,2
Afsoun,7,made,2
Afsoun,7,five,2
Afsoun,7,wrong,2
Afsoun,7,mind,2
Afsoun,7,sorry,2
Afsoun,7,life,2
Afsoun,7,mistake,1
Afsoun,7,interfered,1
Afsoun,7,interpretation,1
Afsoun,7,welcome,1
Afsoun,7,meant,1
Afsoun,7,force,1
Afsoun,7,audience,1
Afsoun,7,break,1
Afsoun,7,rational,1
Afsoun,7,way,1
Afsoun,7,dizzy,1
Afsoun,7,document,1
Afsoun,7,everything,1
Afsoun,7,take,1
Afsoun,7,understand,1
Afsoun,7,someone,1
Afsoun,7,uses,1
Afsoun,7,deal,1
Afsoun,7,pain,1
Afsoun,7,standing,1
Afsoun,7,front,1
Afsoun,7,hospital,1
Afsoun,7,gown,1
Afsoun,7,illness,1
Afsoun,7,blood,1
Afsoun,7,doping,1
Afsoun,7,intrigue,1
Afsoun,7,already,1
Afsoun,7,ill,1
Afsoun,7,game,1
Afsoun,7,answer,1
Agent Smith,4,house,2
Agent Smith,4,may,2
Agent Smith,4,excuse,1
Agent Smith,4,talk,1
Agent Smith,4,private,1
Agent Smith,4,one,1
Agent Smith,4,employees,1
Agent Smith,4,returned,1
Agent Smith,4,assignment,1
Agent Smith,4,sick,1
Agent Smith,4,believe,1
Agent Smith,4,victim,1
Agent Smith,4,assassination,1
Agent Smith,4,attempt,1
Agent Smith,4,door,1
Agent Smith,4,joke,1
Agent Smith,4,willing,1
Agent Smith,4,help,1
Agent Smith,4,leave,1
Agent Smith,4,hurry,1
Agent Smith,4,helps,1
Agent Smith,4,props,1
Agent Smith,4,said,1
Agent Smith,4,left,1
Agent Smith,4,cell,1
Agent Smith,4,office,1
Agent Smith,4,going,1
Agent Smith,4,take,1
Agent Smith,4,tell,1
Agent Smith,4,turn,1
Agent Smith,4,takeoff,1
Agent Smith,4,region,1
Agent Smith,4,parasites,1
Agent Smith,4,diseases,1
Agent Smith,4,ate,1
Agent Smith,4,brazil,1
Agent Smith,4,nuts,1
Agent Smith,4,big,1
Agent Smith,4,deal,1
Agent Smith,4,treat,1
Agent Smith,4,problem,1
Aide,8,ambulance,1
Aikoa Tanaka,6,parents,2
Aikoa Tanaka,6,body,2
Aikoa Tanaka,6,speak,1
Aikoa Tanaka,6,years,1
Aikoa Tanaka,6,died,1
Aikoa Tanaka,6,funeral,1
Aikoa Tanaka,6,made,1
Aikoa Tanaka,6,peace,1
Aikoa Tanaka,6,must,1
Aikoa Tanaka,6,blessed,1
Aikoa Tanaka,6,wanted,1
Aikoa Tanaka,6,friends,1
Aikoa Tanaka,6,relationship,1
Aikoa Tanaka,6,strong,1
Aikoa Tanaka,6,growing,1
Aikoa Tanaka,6,allow,1
Aikoa Tanaka,6,defile,1
Aikoa Tanaka,6,destroy,1
Aikoa Tanaka,6,bond,1
Aikoa Tanaka,6,itai,1
Aikoa Tanaka,6,harmed,1
Aikoa Tanaka,6,saying,1
Aikoa Tanaka,6,brother,1
Aikoa Tanaka,6,still,1
Aikoa Tanaka,6,alive,1
Aikoa Tanaka,6,defiling,1
Aikoa Tanaka,6,dead,1
Ainsley,8,dad,10
Ainsley,8,company,4
Ainsley,8,move,3
Ainsley,8,jobs,2
Ainsley,8,moving,2
Ainsley,8,tomorrow,2
Ainsley,8,piece,2
Ainsley,8,paper,2
Ainsley,8,really,2
Ainsley,8,least,1
Ainsley,8,call,1
Ainsley,8,cops,1
Ainsley,8,time,1
Ainsley,8,let,1
Ainsley,8,rodrigo,1
Ainsley,8,arthritis,1
Ainsley,8,obviously,1
Ainsley,8,wanted,1
Ainsley,8,put,1
Ainsley,8,end,1
Ainsley,8,phone,1
Ainsley,8,investors,1
Ainsley,8,stay,1
Ainsley,8,people,1
Ainsley,8,loyal,1
Ainsley,8,everyone,1
Ainsley,8,keeps,1
Ainsley,8,wrong,1
Ainsley,8,seriously,1
Ainsley,8,trying,1
Ainsley,8,find,1
Ainsley,8,money,1
Ainsley,8,budget,1
Ainsley,8,operations,1
Ainsley,8,overseas,1
Ainsley,8,guys,1
Ainsley,8,talking,1
Ainsley,8,everything,1
Ainsley,8,whatever,1
Ainsley,8,better,1
Ainsley,8,greed,1
Ainsley,8,grief,1
Ainsley,8,mom,1
Ainsley,8,died,1
Ainsley,8,four,1
Ainsley,8,months,1
Ainsley,8,ago,1
Ainsley,8,non,1
Ainsley,8,hodgkin,1
Ainsley,8,lymphoma,1
Air Cameron,3,sure,3
Air Cameron,3,eww,2
Air Cameron,3,permanent,1
Air Cameron,3,marker,1
Air Cameron,3,joke,1
Air Cameron,3,long,1
Air Cameron,3,till,1
Air Cameron,3,land,1
Air Cameron,3,contagious,1
Air Cameron,3,pretty,1
Air Cameron,3,much,1
Air Cameron,3,means,1
Air Chase,3,crikey,1
Air Chase,3,mate,1
Air Chase,3,kay,1
Air Chase,3,uhh,1
Air Chase,3,sea,1
Air Chase,3,bass,1
Air Chase,3,extension,1
Air Chase,3,pastoring,1
Air Chase,3,legs,1
Air Chase,3,paralyzed,1
Air Chase,3,condom,1
Air Chase,3,cool,1
Air Chase,3,sorry,1
Air Foreman,3,sorry,2
Air Foreman,3,understanding,1
Air Foreman,3,english,1
Air Foreman,3,nice,1
Air Foreman,3,errr,1
Air Foreman,3,talking,1
Air Foreman,3,toilet,1
Airport Loudspeaker,8,attention,2
Airport Loudspeaker,8,passengers,1
Airport Loudspeaker,8,ladies,1
Airport Loudspeaker,8,gentlemen,1
Airport Loudspeaker,8,boarding,1
Airport Loudspeaker,8,gate,1
Aisnley,8,chance,1
Aisnley,8,happen,1
Aisnley,8,stock,1
Aisnley,8,dropped,1
Aisnley,8,couple,1
Aisnley,8,points,1
Aisnley,8,today,1
Aisnley,8,news,1
Aisnley,8,sick,1
Aisnley,8,love,1
Aisnley,8,market,1
Aisnley,8,opens,1
Alan,2,going,2
Alan,2,thing,2
Alan,2,ian,2
Alan,2,another,2
Alan,2,wrong,1
Alan,2,doctor,1
Alan,2,kind,1
Alan,2,scared,1
Alan,2,understand,1
Alan,2,want,1
Alan,2,anyway,1
Alan,2,sort,1
Alan,2,virus,1
Alan,2,brown,1
Alan,2,erm,1
Alan,2,house,1
Alan,2,mentioned,1
Alan,2,case,1
Alan,2,patient,1
Alan,2,mean,1
Alex,2,daddy,3
Alex,2,girls,2
Alex,2,happened,2
Alex,2,cute,2
Alex,2,doctor,2
Alex,2,mad,2
Alex,2,let,2
Alex,2,mature,2
Alex,2,handled,2
Alex,2,pressure,2
Alex,2,dad,2
Alex,2,drunk,2
Alex,2,beautiful,2
Alex,2,wrong,2
Alex,2,girl,2
Alex,2,ugh,1
Alex,2,puke,1
Alex,2,serious,1
Alex,2,real,1
Alex,2,offer,1
Alex,2,nice,1
Alex,2,shoes,1
Alex,2,impossible,1
Alex,2,walk,1
Alex,2,one,1
Alex,2,said,1
Alex,2,madonna,1
Alex,2,front,1
Alex,2,row,1
Alex,2,father,1
Alex,2,even,1
Alex,2,passed,1
Alex,2,knew,1
Alex,2,going,1
Alex,2,move,1
Alex,2,talk,1
Alex,2,couple,1
Alex,2,days,1
Alex,2,stomachs,1
Alex,2,bothering,1
Alex,2,feeling,1
Alex,2,little,1
Alex,2,nauseous,1
Alex,2,dangerous,1
Alex,2,worried,1
Alex,2,everything,1
Alex,2,starting,1
Alex,2,hurt,1
Alex,2,legs,1
Alex,2,promise,1
Alex,7,cuddy,3
Alex,7,disturb,2
Alex,7,richardson,2
Alex,7,must,2
Alex,7,screwed,2
Alex,7,brain,2
Alex,7,laptop,2
Alex,7,hourani,2
Alex,7,hope,1
Alex,7,mind,1
Alex,7,asking,1
Alex,7,sorry,1
Alex,7,stomach,1
Alex,7,flu,1
Alex,7,threw,1
Alex,7,sure,1
Alex,7,want,1
Alex,7,speak,1
Alex,7,jankowski,1
Alex,7,bermuda,1
Alex,7,phone,1
Alex,7,keeps,1
Alex,7,going,1
Alex,7,directly,1
Alex,7,voicemail,1
Alex,7,neurosurgeon,1
Alex,7,replace,1
Alex,7,day,1
Alex,7,else,1
Alex,7,residency,1
Alex,7,neurosurgery,1
Alex,7,university,1
Alex,7,melbourne,1
Alex,7,never,1
Alex,7,board,1
Alex,7,certified,1
Alex,7,first,1
Alex,7,assignment,1
Alex,7,everything,1
Alex,7,house,1
Alex,7,team,1
Alex,7,believe,1
Alex,7,anything,1
Alex,7,told,1
Alex,7,take,1
Alex,7,surgeon,1
Alex,7,figure,1
Alex,7,perform,1
Alex,7,surgery,1
Alex,7,wrong,1
Alfredo,2,never,4
Alfredo,2,nurse,4
Alfredo,2,feel,3
Alfredo,2,make,3
Alfredo,2,help,3
Alfredo,2,move,3
Alfredo,2,finish,2
Alfredo,2,tomorrow,2
Alfredo,2,asthma,2
Alfredo,2,bad,2
Alfredo,2,work,2
Alfredo,2,enough,2
Alfredo,2,look,2
Alfredo,2,better,2
Alfredo,2,home,2
Alfredo,2,stay,2
Alfredo,2,cuddy,2
Alfredo,2,arm,2
Alfredo,2,says,2
Alfredo,2,sure,2
Alfredo,2,medicine,2
Alfredo,2,good,2
Alfredo,2,job,2
Alfredo,2,yet,1
Alfredo,2,first,1
Alfredo,2,thing,1
Alfredo,2,clouds,1
Alfredo,2,rain,1
Alfredo,2,senora,1
Alfredo,2,problema,1
Alfredo,2,hurts,1
Alfredo,2,funny,1
Alfredo,2,needles,1
Alfredo,2,noticed,1
Alfredo,2,construction,1
Alfredo,2,long,1
Alfredo,2,hospital,1
Alfredo,2,fired,1
Alfredo,2,janitor,1
Alfredo,2,fast,1
Alfredo,2,food,1
Alfredo,2,six,1
Alfredo,2,nights,1
Alfredo,2,mother,1
Alfredo,2,old,1
Alfredo,2,college,1
Alfredo,2,big,1
Alfredo,2,brother,1
Alfredo,2,tell,1
Alfredo,2,shut,1
Ali,3,dad,5
Ali,3,weeks,3
Ali,3,house,2
Ali,3,calls,2
Ali,3,umm,2
Ali,3,little,2
Ali,3,one,2
Ali,3,line,2
Ali,3,rules,2
Ali,3,worry,1
Ali,3,stalking,1
Ali,3,lost,1
Ali,3,medicine,1
Ali,3,back,1
Ali,3,another,1
Ali,3,prescription,1
Ali,3,meth,1
Ali,3,king,1
Ali,3,pin,1
Ali,3,returned,1
Ali,3,calling,1
Ali,3,say,1
Ali,3,thank,1
Ali,3,tell,1
Ali,3,impressed,1
Ali,3,diagnosed,1
Ali,3,looking,1
Ali,3,really,1
Ali,3,wait,1
Ali,3,couple,1
Ali,3,years,1
Ali,3,return,1
Ali,3,six,1
Ali,3,months,1
Ali,3,till,1
Ali,3,turn,1
Ali,3,doctor,1
Ali,3,ali,1
Ali,3,caught,1
Ali,3,rhino,1
Ali,3,thing,1
Ali,3,chest,1
Ali,3,feels,1
Ali,3,good,1
Ali,3,ago,1
Ali,3,lonely,1
Ali,3,wanted,1
Ali,3,argue,1
Ali,3,people,1
Ali,3,jealous,1
Alice,3,scared,2
Alice,3,daddy,2
Alice,3,hurts,2
Alice,3,say,1
Alice,3,rides,1
Alice,3,wait,1
Alice,3,ride,1
Alice,3,look,1
Alice,3,fun,1
Alice,3,skin,1
Alice,3,last,1
Alice,3,night,1
Alice,3,tummy,1
Alice,3,feel,1
Alice,3,eating,1
Alice,3,thing,1
Alice,3,hate,1
Alice,3,never,1
Alice,3,together,1
Alice,3,ring,1
Alice,3,said,1
Alice,3,hurt,1
Alice,7,done,8
Alice,7,jack,6
Alice,7,want,6
Alice,7,time,3
Alice,7,going,3
Alice,7,nothing,3
Alice,7,really,3
Alice,7,anything,3
Alice,7,real,3
Alice,7,try,3
Alice,7,story,3
Alice,7,thank,3
Alice,7,also,3
Alice,7,place,3
Alice,7,move,3
Alice,7,book,2
Alice,7,ago,2
Alice,7,sorry,2
Alice,7,make,2
Alice,7,say,2
Alice,7,help,2
Alice,7,life,2
Alice,7,please,2
Alice,7,last,2
Alice,7,night,2
Alice,7,recently,2
Alice,7,christina,2
Alice,7,something,2
Alice,7,back,2
Alice,7,writer,2
Alice,7,good,2
Alice,7,either,2
Alice,7,change,2
Alice,7,way,2
Alice,7,stard,2
Alice,7,writing,2
Alice,7,cannon,2
Alice,7,books,2
Alice,7,perfect,2
Alice,7,leave,2
Alice,7,alone,2
Alice,7,let,2
Alice,7,always,2
Alice,7,mind,2
Alice,7,next,1
Alice,7,understand,1
Alice,7,anymore,1
Alice,7,brave,1
Alice,7,years,1
Alice,7,even,1
Alien,3,clancy,2
Alien,3,hear,1
All,6,break,1
All,6,wilson,1
All,7,shut,1
Almore,4,saw,2
Almore,4,seconds,2
Almore,4,something,2
Almore,4,trying,1
Almore,4,sound,1
Almore,4,stupid,1
Almore,4,last,1
Almore,4,saturday,1
Almore,4,car,1
Almore,4,crash,1
Almore,4,drunk,1
Almore,4,driver,1
Almore,4,came,1
Almore,4,line,1
Almore,4,hit,1
Almore,4,head,1
Almore,4,slow,1
Almore,4,motion,1
Almore,4,headlights,1
Almore,4,paramedics,1
Almore,4,said,1
Almore,4,technically,1
Almore,4,dead,1
Almore,4,best,1
Almore,4,life,1
Almore,4,believe,1
Almore,4,chemicals,1
Almore,4,done,1
Almore,4,every,1
Almore,4,hallucinogenic,1
Almore,4,way,1
Almore,4,bigger,1
Almore,4,knife,1
Almore,4,back,1
Alvarez,8,backup,3
Alvarez,8,house,1
Alvarez,8,away,1
Alvarez,8,lie,1
Alvarez,8,ground,1
Alvarez,8,hands,1
Alvarez,8,behind,1
Alvarez,8,head,1
Alvarez,8,wrong,1
Alvarez,8,better,1
Alvarez,8,fast,1
Alvarez,8,big,1
Alvarez,8,fight,1
Alvarez,8,sullivan,1
Alvarez,8,back,1
Alvarez,8,mendelson,1
Alvarez,8,held,1
Alvarez,8,responsible,1
Alvie,6,house,25
Alvie,6,want,11
Alvie,6,back,8
Alvie,6,time,7
Alvie,6,stop,7
Alvie,6,keep,7
Alvie,6,never,6
Alvie,6,good,6
Alvie,6,one,6
Alvie,6,plan,6
Alvie,6,tell,5
Alvie,6,meds,5
Alvie,6,hate,5
Alvie,6,give,5
Alvie,6,whole,5
Alvie,6,make,5
Alvie,6,decided,4
Alvie,6,better,4
Alvie,6,two,4
Alvie,6,nothing,4
Alvie,6,call,4
Alvie,6,wah,4
Alvie,6,real,4
Alvie,6,people,4
Alvie,6,nolan,4
Alvie,6,phone,4
Alvie,6,thinking,4
Alvie,6,write,3
Alvie,6,style,3
Alvie,6,guess,3
Alvie,6,really,3
Alvie,6,book,3
Alvie,6,roommate,3
Alvie,6,everybody,3
Alvie,6,puerto,3
Alvie,6,new,3
Alvie,6,anything,3
Alvie,6,fast,3
Alvie,6,hal,3
Alvie,6,maybe,3
Alvie,6,mon,3
Alvie,6,left,3
Alvie,6,little,3
Alvie,6,old,3
Alvie,6,pretending,3
Alvie,6,casa,3
Alvie,6,went,3
Alvie,6,first,3
Alvie,6,week,3
Alvie,6,doughnuts,3
Ama,6,please,2
Ama,6,want,1
Ama,6,sitibi,1
Ama,6,let,1
Ama,6,give,1
Ama,6,blood,1
Amber,4,one,18
Amber,4,house,17
Amber,4,going,12
Amber,4,want,9
Amber,4,make,9
Amber,4,patient,8
Amber,4,let,8
Amber,4,test,8
Amber,4,time,8
Amber,4,little,7
Amber,4,either,7
Amber,4,care,7
Amber,4,something,7
Amber,4,still,7
Amber,4,take,7
Amber,4,team,6
Amber,4,good,6
Amber,4,love,6
Amber,4,fired,6
Amber,4,wanted,6
Amber,4,really,6
Amber,4,thing,6
Amber,4,way,6
Amber,4,wilson,6
Amber,4,obviously,5
Amber,4,yet,5
Amber,4,game,5
Amber,4,trying,5
Amber,4,enough,5
Amber,4,wrong,5
Amber,4,blood,5
Amber,4,mean,5
Amber,4,work,5
Amber,4,matter,5
Amber,4,bad,5
Amber,4,find,4
Amber,4,maybe,4
Amber,4,play,4
Amber,4,diagnosis,4
Amber,4,two,4
Amber,4,thought,4
Amber,4,fine,4
Amber,4,help,4
Amber,4,assume,4
Amber,4,better,4
Amber,4,dead,4
Amber,4,call,4
Amber,4,guy,4
Amber,4,cuddy,4
Amber,4,new,4
Amber,5,means,9
Amber,5,wilson,5
Amber,5,wrong,4
Amber,5,going,4
Amber,5,sleep,4
Amber,5,foreman,4
Amber,5,life,4
Amber,5,enjoy,4
Amber,5,another,3
Amber,5,lab,3
Amber,5,hospital,3
Amber,5,idea,3
Amber,5,argument,3
Amber,5,good,3
Amber,5,better,3
Amber,5,heart,3
Amber,5,tell,3
Amber,5,one,3
Amber,5,dehydration,3
Amber,5,still,3
Amber,5,pill,3
Amber,5,looks,2
Amber,5,house,2
Amber,5,explain,2
Amber,5,hallucinating,2
Amber,5,dead,2
Amber,5,girlfriend,2
Amber,5,maybe,2
Amber,5,around,2
Amber,5,ignore,2
Amber,5,file,2
Amber,5,help,2
Amber,5,elevated,2
Amber,5,stress,2
Amber,5,seizure,2
Amber,5,even,2
Amber,5,lead,2
Amber,5,words,2
Amber,5,long,2
Amber,5,wrestling,2
Amber,5,new,2
Amber,5,symptom,2
Amber,5,look,2
Amber,5,patient,2
Amber,5,years,2
Amber,5,stripper,2
Amber,5,party,2
Amber,5,body,2
Amber,5,mom,2
Amber,5,rest,2
Amber,8,matter,4
Amber,8,guy,3
Amber,8,wanted,3
Amber,8,dead,3
Amber,8,always,3
Amber,8,plan,3
Amber,8,idiot,2
Amber,8,happened,2
Amber,8,case,2
Amber,8,still,2
Amber,8,people,2
Amber,8,hear,2
Amber,8,thing,2
Amber,8,mattered,2
Amber,8,puzzle,2
Amber,8,makes,2
Amber,8,give,2
Amber,8,damn,2
Amber,8,stop,1
Amber,8,much,1
Amber,8,pathetic,1
Amber,8,wallowing,1
Amber,8,sit,1
Amber,8,next,1
Amber,8,medical,1
Amber,8,exactly,1
Amber,8,meaning,1
Amber,8,obsessing,1
Amber,8,obviously,1
Amber,8,relevant,1
Amber,8,sitting,1
Amber,8,floor,1
Amber,8,burning,1
Amber,8,building,1
Amber,8,time,1
Amber,8,person,1
Amber,8,going,1
Amber,8,nuts,1
Amber,8,naloxone,1
Amber,8,rational,1
Amber,8,context,1
Amber,8,matters,1
Amber,8,never,1
Amber,8,talk,1
Amber,8,patients,1
Amber,8,non,1
Amber,8,diagnostic,1
Amber,8,reasons,1
Amber,8,arguing,1
Amber,8,good,1
Amy,2,dad,6
Amy,2,amy,2
Amy,2,sorry,1
Amy,2,fun,1
Amy,2,little,1
Amy,2,nauseous,1
Amy,2,umm,1
Amy,2,ate,1
Amy,2,much,1
Amy,2,take,1
Amy,2,break,1
Amy,2,nothing,1
Amy,2,weird,1
Amy,2,scaring,1
Amy,2,hurts,1
Amy,2,let,1
Amy,2,really,1
Amy,2,healthy,1
Amy,2,jogs,1
Amy,2,eats,1
Amy,2,tested,1
Amy,2,everything,1
Amy,2,possible,1
Amy,2,play,1
Amy,2,bridge,1
Amy,2,std,1
Amy,2,fed,1
Amy,2,bacteria,1
Amy,2,mets,1
Amy,2,third,1
Amy,2,game,1
Amy,2,row,1
Amy,2,beat,1
Amy,2,lakers,1
Amy,2,excuse,1
Amy,2,neuberger,1
Amy,2,arrington,1
Amy,2,wanted,1
Amy,2,thank,1
Amy,2,going,1
Amy,2,mom,1
Amy,2,wear,1
Amy,2,condom,1
Amy,3,derek,8
Amy,3,happening,2
Amy,3,way,2
Amy,3,shift,2
Amy,3,looking,2
Amy,3,let,2
Amy,3,fine,2
Amy,3,getting,2
Amy,3,married,2
Amy,3,clip,1
Amy,3,woulda,1
Amy,3,veened,1
Amy,3,thought,1
Amy,3,heard,1
Amy,3,someone,1
Amy,3,covered,1
Amy,3,last,1
Amy,3,night,1
Amy,3,stop,1
Amy,3,better,1
Amy,3,feeling,1
Amy,3,going,1
Amy,3,telling,1
Amy,3,joke,1
Amy,3,causing,1
Amy,3,heart,1
Amy,3,attacks,1
Amy,3,believe,1
Amy,3,skin,1
Amy,3,grafts,1
Amy,3,clearing,1
Amy,3,rooms,1
Amy,3,office,1
Amy,3,building,1
Amy,3,fire,1
Amy,3,ceiling,1
Amy,3,collapsed,1
Amy,3,cut,1
Amy,3,rest,1
Amy,3,group,1
Amy,3,kept,1
Amy,3,yelling,1
Amy,3,refused,1
Amy,3,wait,1
Amy,3,team,1
Amy,3,clear,1
Amy,3,debris,1
Amy,3,took,1
Amy,3,another,1
Amy,3,access,1
Amy,8,shh,1
Amy,8,put,1
Amy,8,hands,1
Anderson,7,thank,3
Anderson,7,one,2
Anderson,7,vote,2
Anderson,7,joe,2
Anderson,7,new,2
Anderson,7,jersey,2
Anderson,7,always,2
Anderson,7,doctor,2
Anderson,7,leaked,2
Anderson,7,whose,1
Anderson,7,side,1
Anderson,7,really,1
Anderson,7,insulting,1
Anderson,7,core,1
Anderson,7,constituencies,1
Anderson,7,latino,1
Anderson,7,races,1
Anderson,7,south,1
Anderson,7,carolina,1
Anderson,7,oklahoma,1
Anderson,7,people,1
Anderson,7,moderate,1
Anderson,7,underdog,1
Anderson,7,found,1
Anderson,7,way,1
Anderson,7,win,1
Anderson,7,absolutely,1
Anderson,7,totally,1
Anderson,7,galvanize,1
Anderson,7,left,1
Anderson,7,hell,1
Anderson,7,rash,1
Anderson,7,better,1
Anderson,7,call,1
Anderson,7,ambulance,1
Anderson,7,hear,1
Anderson,7,moreno,1
Anderson,7,latest,1
Anderson,7,stump,1
Anderson,7,speech,1
Anderson,7,clean,1
Anderson,7,washington,1
Anderson,7,morning,1
Anderson,7,tracking,1
Anderson,7,within,1
Anderson,7,two,1
Anderson,7,points,1
Anderson,7,tomato,1
Anderson,7,farm,1
Anderson,7,lumberton,1
Andie,2,lot,4
Andie,2,mom,4
Andie,2,want,3
Andie,2,one,3
Andie,2,cancer,2
Andie,2,never,2
Andie,2,boy,2
